Time,Operator,Technology,MCC / MNC,gNB,RF Band​ (PCell),Num Beams,SCS​ (PCell),Bandwidth DL​ (PCell),Bandwidth UL​ (PCell),TDD Slot Pattern​ (PCell),SS-RSRP​ (PCell),SS-RSRQ​ (PCell),SS-SINR​ (PCell),PCI / SSB​ (PCell),UE connectivity mode,BLER​ (PCell),Average RBs​ (PCell),Average MCS Index​ (PCell),Average Code Rate​ (PCell),Net PDSCH Thp​ (PCell),Num PUSCH Carrier,Num PDSCH Carrier,Retransmission​ (PCell),Average RBs​ (PCell),Average MCS Index​ (PCell),Net PUSCH Thp​ (PCell),PUSCH TxPower​ (PCell),PUSCH Pathloss​ (PCell),RSRP​ (PCell),RSRQ​ (PCell),RSSI​ (PCell),PCI​ (PCell),Bandwidth​ (PCell),eNB,RF Band​ (PCell),BLER​ (PCell),Avg RB count​ (PCell),MCS Index​ (PCell),PUSCH Thrpt​ (PCell),PDSCH Thrpt​ (PCell),Retransmission Rate​ (PCell),TxPower​ (PCell),Lat,Long,Sats used,Accuracy,IP Thrpt UL,IP Thrpt DL,SINR Rx[0]​ (PCell),Level
2025-02-05 10:20:55.125,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-70.3,-10.4,26.5,53/0,NSA,0.0,16,0.0,9.98,0.001,1,1,0.0,3,18.3,0.267,10.5,72.6,-75.6,-6.3,-55.4,44,5,440,Band 3 - 1800,,,,0.002,,0.0,3.0,61.449688,23.858359,,0,0.0,0.0,22.9,2
2025-02-05 10:20:55.216,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-70.3,-10.4,26.5,53/0,NSA,0.0,16,0.0,9.98,0.001,1,1,0.0,3,18.3,0.267,10.5,72.6,-79.1,-6.8,-58.4,44,5,440,Band 3 - 1800,,,,,,,,61.449688,23.858359,,0,,0.0,24.0,2
2025-02-05 10:20:55.216,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-70.3,-10.4,26.5,53/0,NSA,0.0,16,0.0,9.98,0.001,1,1,0.0,3,18.3,0.267,10.5,72.6,-79.1,-6.8,-58.4,44,5,440,Band 3 - 1800,,,,,,,,61.449686,23.858351,,0,,0.0,24.0,2
2025-02-05 10:20:55.229,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-70.3,-10.4,26.5,53/0,NSA,0.0,16,0.0,9.98,0.001,1,1,0.0,3,18.9,0.285,9.7,75.5,-79.1,-6.8,-58.4,44,5,440,Band 3 - 1800,,,,,,,,61.449686,23.858351,,0,,0.0,24.0,2
2025-02-05 10:20:55.306,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-71.8,-10.4,26.1,53/0,NSA,0.0,16,0.0,9.98,0.001,1,1,0.0,3,18.9,0.285,9.7,75.5,-79.1,-6.8,-58.4,44,5,440,Band 3 - 1800,,,,,,,,61.449686,23.858351,,0,,0.0,24.0,2
2025-02-05 10:20:55.500,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-71.8,-10.4,26.1,53/0,NSA,0.0,16,0.0,9.98,0.001,1,1,0.0,3,18.9,0.285,9.7,75.5,-79.1,-6.8,-58.4,44,5,440,Band 3 - 1800,,,,,,,,61.449686,23.858351,,0,0.284,0.0,24.0,2
2025-02-05 10:20:55.500,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-71.8,-10.4,26.1,53/0,NSA,0.0,16,0.0,9.98,0.001,1,1,0.0,3,18.9,0.285,9.7,75.5,-79.1,-6.8,-58.4,44,5,440,Band 3 - 1800,,,,,,,,61.449686,23.858351,,0,0.284,71.703,24.0,2
2025-02-05 10:20:55.508,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-71.8,-10.4,26.1,53/0,NSA,0.0,16,0.0,9.98,0.001,1,1,0.0,3,18.9,0.285,9.7,75.5,-79.1,-6.8,-58.4,44,5,440,Band 3 - 1800,,,,,0.0,,,61.449686,23.858351,,0,0.284,71.703,24.0,2
2025-02-05 10:20:55.517,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-71.8,-10.4,26.1,53/0,NSA,0.0,16,0.0,9.98,0.001,1,1,0.0,3,18.9,0.285,9.7,75.5,-79.1,-6.8,-58.4,44,5,440,Band 3 - 1800,,,,0.0,0.0,,,61.449686,23.858351,,0,0.284,71.703,24.0,2
2025-02-05 10:20:55.538,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-71.8,-10.4,26.1,53/0,NSA,0.0,16,0.0,9.98,0.001,1,1,0.0,3,18.9,0.285,9.7,75.5,-79.1,-6.8,-58.4,44,5,440,Band 3 - 1800,26.1,25,25.7 (256-QAM),0.0,11.473,,,61.449686,23.858351,,0,0.284,71.703,24.0,2
2025-02-05 10:20:55.547,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-71.8,-10.4,26.1,53/0,NSA,0.0,16,0.0,9.98,0.001,1,1,0.0,3,18.9,0.285,9.7,75.5,-79.1,-6.8,-58.4,44,5,440,Band 3 - 1800,26.1,25,25.7 (256-QAM),0.044,11.473,0.0,9.0,61.449686,23.858351,,0,0.284,71.703,24.0,2
2025-02-05 10:20:55.625,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-71.8,-10.4,26.1,53/0,NSA,3.5,121,19.7,60.17,166.809,1,1,0.0,3,18.9,0.285,9.7,75.5,-79.1,-6.8,-58.4,44,5,440,Band 3 - 1800,26.1,25,25.7 (256-QAM),0.044,11.473,0.0,9.0,61.449686,23.858351,,0,0.284,71.703,24.0,2
2025-02-05 10:20:55.718,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-71.8,-10.4,26.1,53/0,NSA,3.5,121,19.7,60.17,166.809,1,1,0.0,3,18.9,0.285,9.7,75.5,-82.4,-7.9,-60.4,44,5,440,Band 3 - 1800,26.1,25,25.7 (256-QAM),0.044,11.473,0.0,9.0,61.449686,23.858351,,0,0.284,71.703,19.7,2
2025-02-05 10:20:55.729,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-71.8,-10.4,26.1,53/0,NSA,3.5,121,19.7,60.17,166.809,1,1,0.0,6,18.2,0.561,11.2,74.6,-82.4,-7.9,-60.4,44,5,440,Band 3 - 1800,26.1,25,25.7 (256-QAM),0.044,11.473,0.0,9.0,61.449686,23.858351,,0,0.284,71.703,19.7,2
2025-02-05 10:20:55.845,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.0,-10.4,26.8,53/0,NSA,3.5,121,19.7,60.17,166.809,1,1,0.0,6,18.2,0.561,11.2,74.6,-82.4,-7.9,-60.4,44,5,440,Band 3 - 1800,26.1,25,25.7 (256-QAM),0.044,11.473,0.0,9.0,61.449686,23.858351,,0,0.284,71.703,19.7,2
2025-02-05 10:20:56.000,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.0,-10.4,26.8,53/0,NSA,3.5,121,19.7,60.17,166.809,1,1,0.0,6,18.2,0.561,11.2,74.6,-82.4,-7.9,-60.4,44,5,440,Band 3 - 1800,26.1,25,25.7 (256-QAM),0.044,11.473,0.0,9.0,61.449686,23.858351,,0,0.449,71.703,19.7,2
2025-02-05 10:20:56.000,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.0,-10.4,26.8,53/0,NSA,3.5,121,19.7,60.17,166.809,1,1,0.0,6,18.2,0.561,11.2,74.6,-82.4,-7.9,-60.4,44,5,440,Band 3 - 1800,26.1,25,25.7 (256-QAM),0.044,11.473,0.0,9.0,61.449686,23.858351,,0,0.449,368.842,19.7,2
2025-02-05 10:20:56.016,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.0,-10.4,26.8,53/0,NSA,3.5,121,19.7,60.17,166.809,1,1,0.0,6,18.2,0.561,11.2,74.6,-80.0,-10.6,-54.7,44,5,440,Band 3 - 1800,26.1,25,25.7 (256-QAM),0.044,11.473,0.0,9.0,61.449686,23.858351,,0,0.449,368.842,24.6,2
2025-02-05 10:20:56.028,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.0,-10.4,26.8,53/0,NSA,3.5,121,19.7,60.17,166.809,1,1,0.0,6,18.2,0.561,11.2,74.6,-80.0,-10.6,-54.7,44,5,440,Band 3 - 1800,10.9,25,23.9 (256-QAM),0.044,32.494,0.0,9.0,61.449686,23.858351,,0,0.449,368.842,24.6,2
2025-02-05 10:20:56.051,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.0,-10.4,26.8,53/0,NSA,3.5,121,19.7,60.17,166.809,1,1,0.0,6,18.2,0.561,11.2,74.6,-80.0,-10.6,-54.7,44,5,440,Band 3 - 1800,10.9,25,23.9 (256-QAM),0.166,32.494,1.2,7.5,61.449686,23.858351,,0,0.449,368.842,24.6,2
2025-02-05 10:20:56.125,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.0,-10.4,26.8,53/0,NSA,5.9,158,21.6,64.27,345.73,1,1,0.0,6,18.2,0.561,11.2,74.6,-80.0,-10.6,-54.7,44,5,440,Band 3 - 1800,10.9,25,23.9 (256-QAM),0.166,32.494,1.2,7.5,61.449686,23.858351,,0,0.449,368.842,24.6,2
2025-02-05 10:20:56.228,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-73.0,-10.4,26.8,53/0,NSA,5.9,158,21.6,64.27,345.73,1,1,0.0,5,18.7,0.499,8.0,71.0,-80.0,-10.6,-54.7,44,5,440,Band 3 - 1800,10.9,25,23.9 (256-QAM),0.166,32.494,1.2,7.5,61.449686,23.858351,,0,0.449,368.842,24.6,2
2025-02-05 10:20:56.346,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.9,-10.4,27.9,53/0,NSA,5.9,158,21.6,64.27,345.73,1,1,0.0,5,18.7,0.499,8.0,71.0,-80.0,-10.6,-54.7,44,5,440,Band 3 - 1800,10.9,25,23.9 (256-QAM),0.166,32.494,1.2,7.5,61.449686,23.858351,,0,0.449,368.842,24.6,2
2025-02-05 10:20:56.501,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.9,-10.4,27.9,53/0,NSA,5.9,158,21.6,64.27,345.73,1,1,0.0,5,18.7,0.499,8.0,71.0,-80.0,-10.6,-54.7,44,5,440,Band 3 - 1800,10.9,25,23.9 (256-QAM),0.166,32.494,1.2,7.5,61.449686,23.858351,,0,0.303,368.842,24.6,2
2025-02-05 10:20:56.501,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.9,-10.4,27.9,53/0,NSA,5.9,158,21.6,64.27,345.73,1,1,0.0,5,18.7,0.499,8.0,71.0,-80.0,-10.6,-54.7,44,5,440,Band 3 - 1800,10.9,25,23.9 (256-QAM),0.166,32.494,1.2,7.5,61.449686,23.858351,,0,0.303,408.249,24.6,2
2025-02-05 10:20:56.508,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.9,-10.4,27.9,53/0,NSA,5.9,158,21.6,64.27,345.73,1,1,0.0,5,18.7,0.499,8.0,71.0,-80.0,-10.6,-54.7,44,5,440,Band 3 - 1800,8.3,25,24.3 (256-QAM),0.166,34.506,1.2,7.5,61.449686,23.858351,,0,0.303,408.249,24.6,2
2025-02-05 10:20:56.523,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.9,-10.4,27.9,53/0,NSA,5.9,158,21.6,64.27,345.73,1,1,0.0,5,18.7,0.499,8.0,71.0,-82.2,-10.4,-56.6,44,5,440,Band 3 - 1800,8.3,25,24.3 (256-QAM),0.166,34.506,1.2,7.5,61.449686,23.858351,,0,0.303,408.249,21.7,2
2025-02-05 10:20:56.534,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.9,-10.4,27.9,53/0,NSA,5.9,158,21.6,64.27,345.73,1,1,0.0,5,18.7,0.499,8.0,71.0,-82.2,-10.4,-56.6,44,5,440,Band 3 - 1800,8.3,25,24.3 (256-QAM),0.201,34.506,3.6,5.9,61.449686,23.858351,,0,0.303,408.249,21.7,2
2025-02-05 10:20:56.625,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.9,-10.4,27.9,53/0,NSA,6.5,158,22.6,66.75,365.519,1,1,0.0,5,18.7,0.499,8.0,71.0,-82.2,-10.4,-56.6,44,5,440,Band 3 - 1800,8.3,25,24.3 (256-QAM),0.201,34.506,3.6,5.9,61.449686,23.858351,,0,0.303,408.249,21.7,2
2025-02-05 10:20:56.733,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.9,-10.4,27.9,53/0,NSA,6.5,158,22.6,66.75,365.519,1,1,0.0,3,18.6,0.278,6.0,71.5,-82.2,-10.4,-56.6,44,5,440,Band 3 - 1800,8.3,25,24.3 (256-QAM),0.201,34.506,3.6,5.9,61.449686,23.858351,,0,0.303,408.249,21.7,2
2025-02-05 10:20:56.773,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.9,-10.4,27.9,53/0,NSA,6.5,158,22.6,66.75,365.519,1,1,0.0,3,18.6,0.278,6.0,71.5,-82.2,-10.4,-56.6,44,5,440,Band 3 - 1800,8.3,25,24.3 (256-QAM),0.201,34.506,3.6,5.9,61.449685,23.858342,,0,0.303,408.249,21.7,2
2025-02-05 10:20:56.825,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-70.2,-10.4,24.7,53/0,NSA,6.5,158,22.6,66.75,365.519,1,1,0.0,3,18.6,0.278,6.0,71.5,-82.2,-10.4,-56.6,44,5,440,Band 3 - 1800,8.3,25,24.3 (256-QAM),0.201,34.506,3.6,5.9,61.449685,23.858342,,0,0.303,408.249,21.7,2
2025-02-05 10:20:57.002,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-70.2,-10.4,24.7,53/0,NSA,6.5,158,22.6,66.75,365.519,1,1,0.0,3,18.6,0.278,6.0,71.5,-82.2,-10.4,-56.6,44,5,440,Band 3 - 1800,8.3,25,24.3 (256-QAM),0.201,34.506,3.6,5.9,61.449685,23.858342,,0,0.211,408.249,21.7,2
2025-02-05 10:20:57.002,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-70.2,-10.4,24.7,53/0,NSA,6.5,158,22.6,66.75,365.519,1,1,0.0,3,18.6,0.278,6.0,71.5,-82.2,-10.4,-56.6,44,5,440,Band 3 - 1800,8.3,25,24.3 (256-QAM),0.201,34.506,3.6,5.9,61.449685,23.858342,,0,0.211,379.484,21.7,2
2025-02-05 10:20:57.015,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-70.2,-10.4,24.7,53/0,NSA,6.5,158,22.6,66.75,365.519,1,1,0.0,3,18.6,0.278,6.0,71.5,-82.2,-10.4,-56.6,44,5,440,Band 3 - 1800,8.2,25,23.5 (256-QAM),0.201,32.811,3.6,5.9,61.449685,23.858342,,0,0.211,379.484,21.7,2
2025-02-05 10:20:57.024,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-70.2,-10.4,24.7,53/0,NSA,6.5,158,22.6,66.75,365.519,1,1,0.0,3,18.6,0.278,6.0,71.5,-83.8,-10.0,-58.7,44,5,440,Band 3 - 1800,8.2,25,23.5 (256-QAM),0.201,32.811,3.6,5.9,61.449685,23.858342,,0,0.211,379.484,23.3,2
2025-02-05 10:20:57.041,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-70.2,-10.4,24.7,53/0,NSA,6.5,158,22.6,66.75,365.519,1,1,0.0,3,18.6,0.278,6.0,71.5,-83.8,-10.0,-58.7,44,5,440,Band 3 - 1800,8.2,25,23.5 (256-QAM),0.249,32.811,10.5,7.7,61.449685,23.858342,,0,0.211,379.484,23.3,2
2025-02-05 10:20:57.129,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-70.2,-10.4,24.7,53/0,NSA,6.1,158,21.1,62.92,336.343,1,1,0.0,3,18.6,0.278,6.0,71.5,-83.8,-10.0,-58.7,44,5,440,Band 3 - 1800,8.2,25,23.5 (256-QAM),0.249,32.811,10.5,7.7,61.449685,23.858342,,0,0.211,379.484,23.3,2
2025-02-05 10:20:57.233,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-70.2,-10.4,24.7,53/0,NSA,6.1,158,21.1,62.92,336.343,1,1,0.0,3,18.3,0.278,13.3,72.9,-83.8,-10.0,-58.7,44,5,440,Band 3 - 1800,8.2,25,23.5 (256-QAM),0.249,32.811,10.5,7.7,61.449685,23.858342,,0,0.211,379.484,23.3,2
2025-02-05 10:20:57.345,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-71.8,-10.4,28.4,53/0,NSA,6.1,158,21.1,62.92,336.343,1,1,0.0,3,18.3,0.278,13.3,72.9,-83.8,-10.0,-58.7,44,5,440,Band 3 - 1800,8.2,25,23.5 (256-QAM),0.249,32.811,10.5,7.7,61.449685,23.858342,,0,0.211,379.484,23.3,2
2025-02-05 10:20:57.500,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-71.8,-10.4,28.4,53/0,NSA,6.1,158,21.1,62.92,336.343,1,1,0.0,3,18.3,0.278,13.3,72.9,-83.8,-10.0,-58.7,44,5,440,Band 3 - 1800,8.2,25,23.5 (256-QAM),0.249,32.811,10.5,7.7,61.449685,23.858342,,0,0.301,379.484,23.3,2
2025-02-05 10:20:57.500,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-71.8,-10.4,28.4,53/0,NSA,6.1,158,21.1,62.92,336.343,1,1,0.0,3,18.3,0.278,13.3,72.9,-83.8,-10.0,-58.7,44,5,440,Band 3 - 1800,8.2,25,23.5 (256-QAM),0.249,32.811,10.5,7.7,61.449685,23.858342,,0,0.301,440.664,23.3,2
2025-02-05 10:20:57.516,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-71.8,-10.4,28.4,53/0,NSA,6.1,158,21.1,62.92,336.343,1,1,0.0,3,18.3,0.278,13.3,72.9,-83.8,-10.0,-58.7,44,5,440,Band 3 - 1800,4.8,24,25.4 (256-QAM),0.249,37.753,10.5,7.7,61.449685,23.858342,,0,0.301,440.664,23.3,2
2025-02-05 10:20:57.524,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-71.8,-10.4,28.4,53/0,NSA,6.1,158,21.1,62.92,336.343,1,1,0.0,3,18.3,0.278,13.3,72.9,-81.5,-10.3,-56.1,44,5,440,Band 3 - 1800,4.8,24,25.4 (256-QAM),0.249,37.753,10.5,7.7,61.449685,23.858342,,0,0.301,440.664,26.2,2
2025-02-05 10:20:57.543,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-71.8,-10.4,28.4,53/0,NSA,6.1,158,21.1,62.92,336.343,1,1,0.0,3,18.3,0.278,13.3,72.9,-81.5,-10.3,-56.1,44,5,440,Band 3 - 1800,4.8,24,25.4 (256-QAM),0.22,37.753,7.7,6.7,61.449685,23.858342,,0,0.301,440.664,26.2,2
2025-02-05 10:20:57.629,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-71.8,-10.4,28.4,53/0,NSA,5.5,158,23.3,67.72,386.554,1,1,0.0,3,18.3,0.278,13.3,72.9,-81.5,-10.3,-56.1,44,5,440,Band 3 - 1800,4.8,24,25.4 (256-QAM),0.22,37.753,7.7,6.7,61.449685,23.858342,,0,0.301,440.664,26.2,2
2025-02-05 10:20:57.733,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-71.8,-10.4,28.4,53/0,NSA,5.5,158,23.3,67.72,386.554,1,1,0.0,3,19.9,0.325,13.3,79.1,-81.5,-10.3,-56.1,44,5,440,Band 3 - 1800,4.8,24,25.4 (256-QAM),0.22,37.753,7.7,6.7,61.449685,23.858342,,0,0.301,440.664,26.2,2
2025-02-05 10:20:57.845,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-72.4,-10.4,20.8,53/0,NSA,5.5,158,23.3,67.72,386.554,1,1,0.0,3,19.9,0.325,13.3,79.1,-81.5,-10.3,-56.1,44,5,440,Band 3 - 1800,4.8,24,25.4 (256-QAM),0.22,37.753,7.7,6.7,61.449685,23.858342,,0,0.301,440.664,26.2,2
2025-02-05 10:20:58.001,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-72.4,-10.4,20.8,53/0,NSA,5.5,158,23.3,67.72,386.554,1,1,0.0,3,19.9,0.325,13.3,79.1,-81.5,-10.3,-56.1,44,5,440,Band 3 - 1800,4.8,24,25.4 (256-QAM),0.22,37.753,7.7,6.7,61.449685,23.858342,,0,0.321,440.664,26.2,2
2025-02-05 10:20:58.001,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-72.4,-10.4,20.8,53/0,NSA,5.5,158,23.3,67.72,386.554,1,1,0.0,3,19.9,0.325,13.3,79.1,-81.5,-10.3,-56.1,44,5,440,Band 3 - 1800,4.8,24,25.4 (256-QAM),0.22,37.753,7.7,6.7,61.449685,23.858342,,0,0.321,391.722,26.2,2
2025-02-05 10:20:58.012,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-72.4,-10.4,20.8,53/0,NSA,5.5,158,23.3,67.72,386.554,1,1,0.0,3,19.9,0.325,13.3,79.1,-81.5,-10.3,-56.1,44,5,440,Band 3 - 1800,10.8,24,24.3 (256-QAM),0.22,33.353,7.7,6.7,61.449685,23.858342,,0,0.321,391.722,26.2,2
2025-02-05 10:20:58.024,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-72.4,-10.4,20.8,53/0,NSA,5.5,158,23.3,67.72,386.554,1,1,0.0,3,19.9,0.325,13.3,79.1,-80.1,-10.5,-54.5,44,5,440,Band 3 - 1800,10.8,24,24.3 (256-QAM),0.22,33.353,7.7,6.7,61.449685,23.858342,,0,0.321,391.722,26.4,2
2025-02-05 10:20:58.039,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-72.4,-10.4,20.8,53/0,NSA,5.5,158,23.3,67.72,386.554,1,1,0.0,3,19.9,0.325,13.3,79.1,-80.1,-10.5,-54.5,44,5,440,Band 3 - 1800,10.8,24,24.3 (256-QAM),0.245,33.353,0.0,5.3,61.449685,23.858342,,0,0.321,391.722,26.4,2
2025-02-05 10:20:58.133,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-72.4,-10.4,20.8,53/0,NSA,5.8,158,22.7,65.44,374.125,1,1,0.0,3,19.9,0.325,13.3,79.1,-80.1,-10.5,-54.5,44,5,440,Band 3 - 1800,10.8,24,24.3 (256-QAM),0.245,33.353,0.0,5.3,61.449685,23.858342,,0,0.321,391.722,26.4,2
2025-02-05 10:20:58.233,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-72.4,-10.4,20.8,53/0,NSA,5.8,158,22.7,65.44,374.125,1,1,0.0,3,18.0,0.284,11.7,78.4,-80.1,-10.5,-54.5,44,5,440,Band 3 - 1800,10.8,24,24.3 (256-QAM),0.245,33.353,0.0,5.3,61.449685,23.858342,,0,0.321,391.722,26.4,2
2025-02-05 10:20:58.330,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-72.4,-10.4,20.8,53/0,NSA,5.8,158,22.7,65.44,374.125,1,1,0.0,3,18.0,0.284,11.7,78.4,-80.1,-10.5,-54.5,44,5,440,Band 3 - 1800,10.8,24,24.3 (256-QAM),0.245,33.353,0.0,5.3,61.449683,23.858334,,0,0.321,391.722,26.4,2
2025-02-05 10:20:58.346,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-74.8,-10.4,25.7,53/0,NSA,5.8,158,22.7,65.44,374.125,1,1,0.0,3,18.0,0.284,11.7,78.4,-80.1,-10.5,-54.5,44,5,440,Band 3 - 1800,10.8,24,24.3 (256-QAM),0.245,33.353,0.0,5.3,61.449683,23.858334,,0,0.321,391.722,26.4,2
2025-02-05 10:20:58.501,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-74.8,-10.4,25.7,53/0,NSA,5.8,158,22.7,65.44,374.125,1,1,0.0,3,18.0,0.284,11.7,78.4,-80.1,-10.5,-54.5,44,5,440,Band 3 - 1800,10.8,24,24.3 (256-QAM),0.245,33.353,0.0,5.3,61.449683,23.858334,,0,0.316,391.722,26.4,2
2025-02-05 10:20:58.501,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-74.8,-10.4,25.7,53/0,NSA,5.8,158,22.7,65.44,374.125,1,1,0.0,3,18.0,0.284,11.7,78.4,-80.1,-10.5,-54.5,44,5,440,Band 3 - 1800,10.8,24,24.3 (256-QAM),0.245,33.353,0.0,5.3,61.449683,23.858334,,0,0.316,430.052,26.4,2
2025-02-05 10:20:58.516,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-74.8,-10.4,25.7,53/0,NSA,5.8,158,22.7,65.44,374.125,1,1,0.0,3,18.0,0.284,11.7,78.4,-80.1,-10.5,-54.5,44,5,440,Band 3 - 1800,9.1,25,23.7 (256-QAM),0.245,33.296,0.0,5.3,61.449683,23.858334,,0,0.316,430.052,26.4,2
